"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AP005717.1",3.43617367147969,3.69765469646601,2.1081305413902,2.54679122641486,0.110518508493446,0.184212439811214
"AL512343.2",6.40325012791883,-1.17259521036485,0.763326946743991,2.54655527512934,0.110535018328369,0.184225030547281
"AL034376.2",1.31875410055373,3.5330247932894,2.15817975642936,2.54631686095105,0.110551703250738,0.184230552510891
"RTL8A",598.654733899032,0.34199136133064,0.210637534296011,2.54613639361995,0.110564334725167,0.184230552510891
"UHRF1BP1L",358.635293918387,0.368633143649104,0.226925072612711,2.54608228182957,0.110568122488422,0.184230552510891
"AL121894.2",1.08381386920797,-1.84567114640458,1.34183072257436,2.5459960830083,0.110574156601821,0.184230552510891
"AP003392.6",35.1307903057227,-0.594263464993445,0.37981724142595,2.54579939465316,0.110587926589995,0.184238572119236
"SPOUT1",265.624250243265,0.342735590593943,0.215063610247762,2.5456278719696,0.110599936290107,0.184243658040776
"EIF3C",195.682037568058,0.618100482294685,0.377782085051673,2.5454303165823,0.110613770529652,0.184251782313948
"AC007220.1",3.37391077520235,2.56561353448039,1.49172005639752,2.54479840470886,0.110658034296898,0.184310588298558
"SAMD10",46.8333372664699,0.785907462861336,0.496450144733404,2.54464866425241,0.110668526078002,0.184313139132418
"WISP1",2.54382640370488,-2.46790014815275,1.75897356294394,2.5441290215731,0.110704944080679,0.184357039963302
"AC235565.2",1.14707822390101,2.98322219483048,1.97398705206325,2.54401679972553,0.110712810630368,0.184357039963302
"PUS1",226.808471922786,0.297133532644606,0.183860553750987,2.54354487631922,0.110745898343337,0.184397209723364
"AC008878.3",0.691458190237148,2.77690259612057,1.79258533350432,2.54332619175668,0.110761234545209,NA
"SPIRE2",107.781128981095,-0.957078192427397,0.628283379312707,2.54315327530051,0.110773362714523,0.184428010606049
"MIR210HG",8.93422318300258,1.54722613508014,0.928877713358134,2.5423763758251,0.110827871616826,0.184503829650219
"SLC39A7",587.447195278889,0.405347747232397,0.248685389244894,2.54185345372824,0.110864577546935,0.184550000820624
"SKIDA1",8.87586508073771,1.80817101681855,1.05315051947383,2.54099140400955,0.110925117362025,0.184635836230528
"VPS4B",1272.75559965495,-0.250457106462135,0.15954671444632,2.54057647077445,0.110954270157127,0.184669418005673
"LIG3",182.99326757464,0.348604621478681,0.21627021758773,2.53912381253116,0.111056398913415,0.18482444382273
"TGFA",96.675519276617,1.05220566708466,0.620385810193199,2.53883943851373,0.111076403857705,0.184842781923225
"COMMD8",851.253494128662,-0.365049929959132,0.233738505055115,2.53817970125172,0.111122829864677,0.184893439565028
"RALY",2237.88938832667,0.365151895361177,0.224398424405167,2.53815139546157,0.111124822233468,0.184893439565028
"YIPF5",849.882499951451,-0.358671836307708,0.229747590176132,2.53785440972749,0.111145728634163,0.184913267389577
